311.9411,215.6331,171.3670,153.7830,151.1695,132.4030,116.7788,106.6771,90.1753,83.9324,80.7454,70.7404,62.6410,59.3327,54.8012,53.6406,51.6537,50.6043,44.7247,42.5884,41.1318,38.9493,37.4499,37.2551,35.4044,34.7584,33.2086,31.7276,30.3868,28.9033,28.2111,27.9494,27.3028,27.0407,26.2622,25.8539,25.2165,24.1682,23.6586,23.1667,22.6574,21.7700,21.0698,20.8792,20.4954,19.2691,19.1044,18.1114,18.0713,17.2377,16.8002,16.2564,15.3534,15.1429,14.0699,13.8512,13.4024,12.6370,12.2321,11.6197,10.5831,10.2821,9.8491,9.5296,9.2668,8.8054,8.3253,7.9847,7.9221,7.5288,7.1127,6.8221,6.4871,6.4034,6.1335,6.0202,5.7946,5.6624,5.5055,5.1737,5.0503,4.8661,4.8333,4.7195,4.4345,4.3962,4.3638,4.2593,4.1260,3.9405,3.8040,3.7017,3.6283,3.5665,3.3989,3.3133,3.2136,3.1469,3.0435,3.0098,2.9510,2.8439,2.7808,2.7332,2.6945,2.6384,2.5963,2.5254,2.4659,2.3681,2.3083,2.2920,2.2177,2.1315,2.0827,2.0229,1.9666,1.9483,1.9119,1.8719,1.8474,1.7912,1.7426,1.7299,1.5849,1.5483,1.4926,1.3746,
416.4910,382.2525,335.2739,243.5865,163.0329,131.5743,121.0434,103.3199,94.1269,86.4759,79.2347,77.2569,71.9697,71.1384,64.9743,64.9338,60.4069,56.7904,55.1770,52.6494,50.8110,49.4921,48.0000,47.6669,46.8550,44.6769,44.4079,43.0675,41.9470,41.1192,40.6439,40.4351,40.0785,39.3761,38.6878,38.2126,37.1109,36.5261,36.4363,35.9770,35.7903,35.2766,34.8883,34.4120,33.9321,33.7350,33.5428,33.1897,32.7416,32.1393,31.8756,31.2642,31.2088,30.9421,30.5679,30.3538,29.8928,29.5880,29.2204,28.8974,28.7496,28.3993,28.1937,28.0183,27.2842,27.0211,26.8311,26.4432,26.2590,26.0959,25.5113,25.4244,25.1165,25.0280,24.7847,24.5138,24.1557,23.8875,23.4266,23.3210,23.2649,22.9412,22.5673,22.2507,22.1265,21.8012,21.6221,21.4906,21.1258,20.9625,20.6171,20.3302,19.9981,19.7600,19.4526,19.3271,19.1179,19.0302,18.8796,18.7032,18.1954,18.1021,17.8660,17.4592,17.3164,17.1968,16.9455,16.7978,16.3685,16.2407,16.0609,15.8814,15.4409,15.2808,15.1771,14.8402,14.4731,14.3286,14.1775,13.7907,13.5939,13.2887,12.6594,12.2715,12.1262,11.1046,10.6568,9.0196,
232.9533,192.9361,176.8753,131.2186,110.6671,103.7017,72.9451,51.7153,48.4551,42.7889,39.7663,36.2921,33.2982,30.7980,29.4157,28.6415,27.3093,26.5310,25.6531,24.1133,23.1836,22.9545,21.5995,21.1403,20.5624,19.7724,18.5974,17.9965,17.4460,16.3658,15.2784,14.8087,14.3149,14.0945,13.1453,12.8765,12.4154,11.8075,11.1277,10.7394,10.0354,9.3557,9.0845,8.5380,8.1741,7.8457,7.7888,7.3215,6.9346,6.5012,6.0787,6.0016,5.7067,5.6292,5.2127,5.0423,4.7895,4.5918,4.3222,4.2665,4.1799,3.8713,3.7897,3.6721,3.6313,3.5115,3.4205,3.2760,3.2401,3.1849,3.0941,3.0009,2.8581,2.7673,2.6867,2.6061,2.5519,2.4827,2.4747,2.4597,2.4219,2.3695,2.3403,2.2469,2.1869,2.1376,2.0864,2.0560,1.9876,1.9342,1.8930,1.8781,1.8083,1.7717,1.7614,1.7093,1.6995,1.6542,1.6400,1.6184,1.5891,1.5593,1.5185,1.4887,1.4716,1.4372,1.4249,1.3756,1.3605,1.3531,1.3364,1.3101,1.2973,1.2809,1.2374,1.2258,1.1903,1.1624,1.1433,1.1214,1.0948,1.0671,1.0345,1.0169,1.0031,0.9840,0.9483,0.9354,
306.4446,254.2660,222.9407,204.4696,179.5510,152.1567,133.3093,116.0265,107.4152,91.1721,78.7980,70.8970,67.3007,63.7348,57.5962,53.5542,52.6563,45.9415,45.3296,43.4979,40.6060,39.7341,38.7751,38.1133,37.4277,36.6142,35.2655,34.6868,32.9581,32.7025,32.1453,30.6629,30.4786,30.1082,29.4693,29.3547,28.8864,27.9457,27.5907,26.9236,26.6374,25.7919,25.3513,24.8877,23.8513,23.3874,22.8115,22.3470,21.5093,20.6544,20.3200,19.7715,19.5568,18.9974,18.8058,18.1597,17.9918,16.4807,16.3348,16.1515,15.8972,15.1569,14.6824,14.2716,13.6527,13.2374,12.8885,12.5056,12.2534,11.8372,11.2400,11.0320,10.8724,10.5284,10.0524,9.3433,9.2021,8.8240,8.5359,8.0901,7.8321,7.6100,7.3362,7.1391,6.9863,6.8355,6.4863,6.0707,5.9138,5.7349,5.6482,5.6122,5.3584,5.0763,5.0274,4.9222,4.8481,4.6935,4.4596,4.3491,4.2111,4.0329,3.9917,3.8786,3.8239,3.7835,3.6321,3.4774,3.3748,3.2867,3.2053,3.1075,3.0278,2.8520,2.7996,2.7627,2.7134,2.6333,2.5648,2.4751,2.4267,2.3416,2.2872,2.2516,2.1808,2.1066,1.9611,1.8730,
282.1401,172.2168,151.3403,139.2147,120.5323,119.4216,116.3002,107.4380,85.5334,82.9937,73.2458,63.0898,60.7421,54.2903,50.9128,48.2844,42.3804,40.1402,39.1088,38.5352,36.8515,33.9553,33.5245,32.0026,31.1182,30.5118,29.5824,29.3352,27.6436,27.4138,26.5691,25.1577,24.5357,23.9092,23.2160,23.1291,21.9317,21.0357,20.7178,20.2860,20.0840,19.0773,18.6011,17.5151,17.0096,16.4558,15.9251,15.7064,14.0662,13.2555,13.0395,12.7249,12.2374,11.5805,11.1598,10.0727,9.6125,9.4311,9.1225,8.7575,8.1059,7.7329,7.2023,7.1146,6.9380,6.7843,6.5408,6.3227,6.1028,5.9732,5.6867,5.4863,5.4104,5.2191,5.1014,4.7049,4.5480,4.4747,4.3777,4.2969,4.1741,4.0988,3.9104,3.7780,3.6590,3.6211,3.5425,3.3987,3.3258,3.2525,3.2239,3.1296,3.0666,2.9215,2.8763,2.7553,2.6586,2.6337,2.5895,2.5362,2.5114,2.4312,2.3793,2.3272,2.2576,2.2140,2.1532,2.1206,2.0706,2.0379,1.9770,1.9165,1.9041,1.8680,1.8344,1.7733,1.7454,1.6886,1.6102,1.5955,1.5902,1.5389,1.4874,1.4466,1.4259,1.3438,1.3280,1.2283,
345.6218,257.1566,236.5884,213.7778,173.9267,153.3673,137.8193,124.1840,108.7952,97.0317,86.4977,83.7143,74.0139,70.8695,67.8971,63.5164,61.4027,58.2015,56.2682,51.9514,50.2755,48.7779,44.9335,43.0809,42.7428,40.0961,39.3848,37.1062,36.5714,35.8670,35.1360,33.9605,32.6614,32.5261,31.2391,30.9248,30.2501,28.8984,28.6947,27.0024,26.4187,26.2453,25.6541,25.2774,24.7877,24.2161,23.8470,23.3576,22.8397,22.5775,22.2565,21.8792,21.1125,20.7172,20.5904,20.0529,19.9238,19.4673,19.2481,18.8917,18.5564,18.1898,17.7969,17.2439,16.9385,16.5023,16.1296,15.7165,15.5127,14.9694,14.5224,14.0236,13.3924,13.3386,13.1782,12.7911,12.6392,12.0871,11.6460,11.4867,11.0581,10.7359,10.5910,10.4722,9.9269,9.8287,9.6150,9.0813,8.8565,8.6236,8.2123,8.0863,7.9503,7.5919,7.3236,7.1592,6.8917,6.7132,6.5113,6.3106,6.0071,5.6785,5.6568,5.5330,5.4698,5.2833,5.1301,5.1164,4.9142,4.8640,4.6920,4.5666,4.4406,4.2581,4.1387,3.9724,3.8409,3.6876,3.6123,3.5591,3.4072,3.3545,3.2344,3.0935,2.9889,2.8550,2.6057,2.5160,
417.5296,357.1499,253.8680,178.2049,145.6098,133.5186,128.1023,112.1135,88.4540,86.8012,83.0873,81.1488,80.2883,75.1369,72.4919,69.1215,67.6643,64.9121,62.4292,61.6719,60.0352,58.3806,57.3297,55.9215,55.8709,54.3109,53.4188,53.0187,51.4799,50.9574,50.6372,48.9974,48.0761,48.0505,47.4763,46.9958,46.0284,45.6499,45.2698,44.6602,44.3291,43.4654,43.1171,42.8982,42.5959,42.3467,41.9541,41.4499,41.3146,40.8695,40.7473,40.4593,39.7751,39.7279,39.3762,38.9481,38.7082,38.2314,37.9358,37.4969,37.3401,37.0485,36.7608,36.5185,36.1624,35.8892,35.6531,35.3977,35.1830,35.0102,34.8998,34.6474,34.1963,33.9944,33.9198,33.4978,33.1614,33.0737,32.9603,32.8821,32.5194,32.0005,31.8116,31.5754,31.3669,31.2118,30.9402,30.7719,30.5854,30.1431,29.9709,29.8764,29.5357,29.2215,29.1696,28.8390,28.4827,28.1862,28.1218,27.9467,27.6142,27.4946,27.2837,27.0823,26.8990,26.5403,26.4183,26.0358,25.8038,25.5545,25.1678,25.0479,24.8948,24.5908,24.4749,24.2570,24.0565,23.9997,23.7426,23.6437,22.8944,22.7475,22.3015,21.8298,21.6602,21.0517,20.7887,19.1220,
322.5320,262.9942,167.0750,129.6765,114.1803,106.7701,97.2236,92.9985,85.0503,79.3984,73.4915,68.4849,65.6106,61.6911,58.2014,56.0033,55.2648,53.0856,49.4481,48.9554,47.5108,45.3457,44.8799,44.1252,42.8572,41.8960,41.6420,40.8000,40.3400,39.6948,39.1893,38.7947,37.7732,37.2092,36.3452,36.2183,35.8530,35.0729,34.8217,34.3938,34.0871,33.3536,33.2643,32.4782,32.3810,32.1632,31.8823,31.3718,31.0825,30.9910,30.4683,30.1699,30.1485,29.6068,29.0345,28.7818,28.4555,28.2084,27.8736,27.5185,27.3241,27.0072,26.9748,26.6122,26.1613,26.0725,25.9219,25.4475,25.3574,24.8950,24.7486,24.5575,24.2005,24.0311,23.9279,23.7973,23.6324,23.3311,23.0772,22.7341,22.6517,22.4443,22.1018,21.7204,21.6633,21.4345,21.3130,21.0380,21.0056,20.9247,20.6197,19.8468,19.7865,19.5293,19.4863,18.7454,18.6967,18.5853,18.4623,18.0306,17.7344,17.5456,17.2244,17.1198,17.0947,16.6275,16.4949,16.0527,15.7355,15.4702,15.1942,14.7616,14.3490,13.8647,13.4139,12.3531,12.2136,11.1473,10.7736,10.1820,9.6406,8.5494,7.3025,6.9230,6.5260,5.7555,5.0944,4.7250,
587.0320,499.6587,253.7419,110.5257,86.9338,77.1900,70.0816,49.0051,47.6732,45.1783,37.3627,34.3632,31.8257,30.7760,30.1527,26.6698,25.8989,24.3519,23.4835,23.0505,22.2860,21.0535,20.4018,19.4535,19.3016,19.0244,18.7436,18.0638,17.3838,16.7854,16.6519,16.2138,15.7487,15.0287,14.6111,14.5180,14.2884,14.1420,13.9544,13.4882,13.3877,13.3510,12.8044,12.2819,12.0845,11.8362,11.5007,11.0047,10.7503,10.6527,10.5399,10.3755,10.0187,9.8498,9.7797,9.5877,9.2492,9.0799,8.9306,8.8116,8.6243,8.4575,8.2839,8.1604,7.9987,7.8073,7.7349,7.5329,7.3502,7.2718,6.9661,6.9069,6.6518,6.3956,6.2866,6.1080,5.9002,5.7817,5.7281,5.3646,5.2303,5.0493,4.7260,4.5906,4.3933,4.2036,3.9827,3.9308,3.6824,3.4577,3.2390,3.1111,2.7906,2.7376,2.5306,2.4073,2.2470,2.1689,2.0767,1.9106,1.8927,1.8248,1.7212,1.6853,1.6275,1.5635,1.5484,1.5409,1.4786,1.4608,1.4366,1.4020,1.3867,1.3488,1.3212,1.2884,1.2650,1.2570,1.2339,1.2071,1.1839,1.1689,1.1344,1.1304,1.1088,1.0895,1.0684,1.0123,
456.1587,345.8351,248.0423,187.2390,172.6769,141.0768,121.1006,110.0308,91.6448,89.8547,87.9756,83.0764,74.8413,70.1607,68.5082,66.3226,64.4443,62.4648,61.1156,59.3227,58.0195,57.1038,55.7447,54.7898,53.4093,52.1030,51.8202,50.4556,50.1222,49.2364,48.7230,48.2541,47.2108,46.9937,45.8330,45.7819,44.8370,44.0091,43.4701,43.1417,42.5328,41.6841,41.2277,40.9499,40.6646,40.1734,39.7189,39.5633,38.4419,38.0813,37.9342,37.5534,37.4263,36.6396,36.1875,35.8882,35.6199,35.1452,34.9753,34.6702,34.3687,34.1460,33.8486,33.4514,33.1826,33.0677,32.6555,32.4957,32.1757,32.0437,31.6814,31.5526,31.0847,30.8515,30.5899,30.5124,30.1265,30.0964,29.8738,29.6287,29.3083,29.1145,29.0612,28.8206,28.4880,28.1695,27.9751,27.7497,27.6889,27.6276,27.4583,27.1792,26.9204,26.8224,26.6221,26.4609,26.1247,25.9124,25.4889,25.3709,25.2211,24.9841,24.8487,24.5843,24.5478,24.2685,24.1865,23.9927,23.8791,23.6010,23.4550,23.1622,22.9894,22.8183,22.4258,22.3682,22.0290,21.8775,21.5130,21.3753,21.1996,20.7426,20.3922,19.8520,19.5810,19.5300,19.1964,18.6907,
340.5662,208.1243,133.9993,115.6151,105.2957,94.0095,88.6023,84.5792,74.4758,63.1104,59.2281,56.5037,50.6826,47.4242,43.5103,41.8909,40.5248,39.1069,37.1908,34.9133,33.6530,32.4745,32.0659,31.2839,29.6153,28.9550,28.4134,28.3337,26.6602,25.9644,25.5327,24.8226,23.7030,23.3993,23.0949,22.8141,21.9648,21.6676,21.3692,20.5958,20.3549,19.7711,19.5445,19.0912,18.8199,18.3747,18.1048,17.8651,17.6799,17.5976,16.8975,16.4564,16.2923,15.6591,15.1215,15.0718,14.6235,14.0736,13.5502,13.1363,12.7866,12.5663,12.2903,12.0789,11.8227,11.6538,11.0210,10.5884,10.3725,10.3143,10.1264,10.0282,9.6772,9.6043,9.0557,8.6622,8.5898,8.3087,8.2741,7.7736,7.5879,7.5510,7.3731,7.0858,6.9289,6.7684,6.6014,6.5555,6.3731,5.9643,5.9188,5.7728,5.4707,5.3495,5.2212,4.9886,4.8888,4.8248,4.5986,4.4630,4.3528,4.2129,4.1840,4.0184,3.7064,3.5741,3.4604,3.3423,3.1664,3.1136,3.0475,2.9442,2.7607,2.6301,2.4953,2.3947,2.3099,2.2268,2.0774,1.8910,1.8447,1.7334,1.6597,1.5494,1.4314,1.3676,1.3124,1.1960,
