196.7418,96.7994,72.4716,64.9583,61.7595,54.5271,52.4735,48.4501,47.3010,46.2629,42.8693,39.9620,39.7877,38.0927,37.0357,35.5205,34.8769,34.1478,32.9895,32.0926,31.7040,30.9959,30.6361,30.4715,30.0486,29.5493,29.1970,28.9891,28.4401,27.8494,27.4180,27.2423,26.7977,26.5369,26.3888,25.9681,25.6186,25.5230,25.3371,24.8886,24.7236,24.5237,24.3279,24.1161,23.7387,23.6477,23.4832,23.2848,22.9722,22.6824,22.5568,22.2084,22.1112,21.8182,21.7452,21.6766,21.4143,21.2147,21.1239,20.9477,20.8312,20.6079,20.3635,20.2758,20.0060,19.9774,19.8093,19.7251,19.4379,19.3608,19.1980,19.0435,18.9782,18.6633,18.4722,18.3128,18.1781,17.9811,17.8113,17.7253,17.5786,17.3686,17.2191,17.1567,17.0391,16.9519,16.8861,16.7152,16.6217,16.6092,16.5276,16.3983,16.2994,16.0827,15.9720,15.8963,15.7717,15.5836,15.4420,15.3412,15.3137,15.2131,15.0267,14.9670,14.6985,14.5909,14.5238,14.4044,14.3360,14.1209,13.9542,13.8208,13.7656,13.6796,13.5665,13.4809,13.4061,13.2730,13.1009,12.9489,12.9041,12.7227,12.5318,12.3526,12.1465,11.9402,11.4226,10.9732,
175.1963,68.9989,62.4550,50.1906,42.4285,40.4454,39.1693,38.7552,36.2658,35.6896,34.3728,33.7583,32.8571,31.9648,31.4291,30.9909,30.0821,29.6281,29.0234,28.4788,27.9446,27.9061,27.2501,26.7858,26.5862,26.3322,25.9599,25.2106,24.8427,24.6533,24.4097,24.0890,23.9147,23.5911,23.4289,23.2363,23.0892,22.9734,22.4352,22.3198,22.1700,21.8512,21.7664,21.5282,21.4091,21.2162,21.0768,21.0233,20.6777,20.5631,20.2984,20.1890,19.9307,19.6425,19.4150,19.3601,19.3156,19.1727,18.9265,18.8702,18.7294,18.5972,18.4807,18.2283,18.1089,18.0162,17.8240,17.6860,17.4913,17.3604,17.1552,17.1297,16.9457,16.9064,16.8532,16.7418,16.5561,16.4162,16.3023,16.2632,16.0991,16.0747,15.8441,15.7841,15.6611,15.6494,15.5359,15.2255,15.1067,14.9127,14.8706,14.7513,14.7016,14.6297,14.4145,14.2862,14.2575,14.1525,14.0069,13.8733,13.7742,13.6163,13.5163,13.4759,13.4143,13.3059,13.2142,13.1465,12.9761,12.8799,12.7062,12.5227,12.5006,12.3616,12.2394,12.1898,12.0187,11.9587,11.9319,11.6435,11.5122,11.4393,11.4072,11.2558,10.9680,10.8369,10.7191,10.1214,
172.8051,84.3357,75.7937,69.0490,65.5918,61.3886,57.0965,54.8249,52.8832,50.5433,49.1043,45.3380,44.1936,43.0618,42.5420,41.3523,40.9602,39.5161,39.1279,38.4508,37.8048,37.0245,36.5687,36.0192,35.5067,34.6482,34.1426,33.4096,33.3713,32.4928,32.2082,32.0770,31.2788,31.0985,30.8530,30.5784,30.4089,30.0968,29.6342,29.2866,29.0246,28.8108,28.6075,28.3506,27.9608,27.7469,27.3497,27.1808,27.0621,26.8335,26.7404,26.4349,26.1034,25.9940,25.9468,25.6115,25.3583,24.9876,24.6621,24.5489,24.4301,24.0408,23.8986,23.7324,23.6410,23.4679,23.1721,23.0264,22.8904,22.7667,22.5451,22.4363,22.2767,22.0769,21.8078,21.6494,21.4742,21.1359,21.0544,20.9595,20.8943,20.7219,20.5341,20.3860,20.2667,20.0977,19.8755,19.8204,19.7022,19.5897,19.4042,19.2376,19.1111,18.9176,18.7609,18.5621,18.3923,18.2331,18.1584,17.9414,17.8089,17.7594,17.7286,17.5061,17.1127,17.1009,16.8542,16.7726,16.7608,16.6094,16.5374,16.2505,16.2023,15.9201,15.8454,15.7250,15.4943,15.4528,15.2047,15.1317,14.9494,14.6883,14.6025,14.5342,14.4131,14.0637,13.9764,13.7002,
159.4291,95.4756,78.0575,68.4827,63.4716,58.8643,56.9398,53.5374,52.6864,49.9627,46.6667,44.8705,44.1166,42.9341,41.5271,41.3163,40.2112,39.7739,38.1646,36.8598,36.6628,36.2492,35.6156,34.9469,34.8334,34.6000,34.3935,33.7783,33.2709,33.0217,32.4551,32.3097,32.0375,31.7588,31.1926,30.7563,30.4079,30.2719,30.0739,29.8572,29.7056,29.5049,29.3250,29.2763,28.6773,28.2731,28.1666,27.8936,27.5027,27.3634,27.0315,26.9101,26.7777,26.5138,26.1727,26.1141,25.9181,25.8476,25.5361,25.1606,25.0472,24.8860,24.6620,24.5168,24.4361,24.1527,23.7586,23.5995,23.5530,23.3988,23.3528,23.0918,22.9389,22.8057,22.7228,22.4837,22.3017,22.1183,21.8524,21.6982,21.6023,21.4036,21.2656,21.2150,21.0336,20.8447,20.6816,20.5215,20.4327,20.1665,19.9231,19.7874,19.7146,19.6253,19.5248,19.3251,19.2243,19.1543,18.8893,18.7631,18.6556,18.6174,18.3411,18.1955,18.0243,17.9747,17.8555,17.5454,17.5050,17.2847,17.2226,17.0727,16.8871,16.8208,16.4922,16.3234,16.2447,16.1257,15.9484,15.8934,15.7672,15.3332,15.2327,15.1405,14.9547,14.7407,14.4480,14.2736,
157.0283,71.4471,58.5375,50.8888,46.5088,43.8365,42.0676,39.6959,38.9628,37.3956,35.6840,35.0153,33.4592,32.6752,32.3366,31.7628,31.6122,30.9262,30.4447,30.3225,29.4494,29.0874,28.5841,28.0828,27.7124,27.3146,27.2230,26.9477,26.8532,26.2027,26.0217,25.7390,25.3231,25.2090,24.9982,24.7169,24.6216,24.1153,24.0606,23.8926,23.6360,23.5157,23.0821,22.8853,22.7201,22.4995,22.1704,22.0865,21.8366,21.6169,21.4228,21.3164,21.1655,21.0555,20.6698,20.6063,20.4192,20.3292,20.1563,19.9999,19.7053,19.5943,19.5595,19.3927,19.3033,19.1358,19.1136,19.0093,18.7324,18.4873,18.3439,18.2751,18.1233,18.0011,17.8277,17.7079,17.6623,17.4286,17.4025,17.1236,17.0352,17.0210,16.8545,16.7708,16.6745,16.5243,16.2730,16.2136,16.1828,16.1445,15.9982,15.9105,15.6024,15.4854,15.4400,15.3552,15.2678,15.0425,14.9640,14.8367,14.7373,14.5781,14.5362,14.3994,14.2942,14.1865,14.0630,14.0261,13.9218,13.8608,13.6901,13.4069,13.3674,13.1539,12.9603,12.9527,12.7363,12.6876,12.5660,12.4993,12.4568,12.0041,11.8460,11.7518,11.6668,11.5485,11.2822,11.0876,
153.4663,87.9066,77.2750,72.4505,63.6176,61.1140,57.2571,54.0821,52.0422,50.9841,49.3379,46.7675,44.5075,43.7950,41.9637,41.5710,41.4866,40.8760,39.6006,38.6646,37.8176,36.6340,36.3284,36.0495,35.8539,34.9991,34.4909,34.4053,33.6986,33.6699,33.4517,32.7276,32.2103,32.0619,31.6714,31.2620,30.9360,30.5263,30.1549,29.8624,29.4370,29.2456,29.1791,28.9281,28.4389,28.2876,28.0543,27.8286,27.6316,27.4160,27.2419,27.0587,26.6625,26.4301,26.2011,26.0302,25.8937,25.7329,25.4972,25.2129,25.0858,24.9259,24.8056,24.6621,24.3861,24.3364,23.8802,23.5928,23.4189,23.3154,23.2175,23.0305,22.8239,22.7347,22.4531,22.3404,22.2108,22.1884,21.9809,21.8387,21.7404,21.3783,21.2882,21.1992,21.0280,20.8524,20.7579,20.5865,20.4760,20.2676,20.0606,20.0356,19.5823,19.5015,19.2857,19.1122,18.9649,18.8973,18.6767,18.6139,18.4905,18.3810,18.2257,18.0377,17.8478,17.7139,17.5697,17.4356,17.3386,17.3050,17.2469,16.8565,16.7955,16.5206,16.4059,16.3655,16.1519,15.8977,15.7491,15.6411,15.3588,15.0901,14.8890,14.6366,14.2190,14.1972,14.0027,13.8223,
151.9109,96.6926,75.8424,62.5788,58.8558,56.0310,53.6926,49.5831,47.8600,46.9335,44.9083,43.4701,42.3394,39.9802,38.7610,38.3353,37.8503,37.4295,36.2203,35.8353,35.4914,34.8295,34.3502,33.7026,33.2428,32.8803,32.4037,31.8885,31.6520,31.4837,31.0700,30.7734,30.1382,29.8286,29.5952,29.0970,28.9513,28.4062,28.0889,27.8152,27.1560,27.0485,26.8926,26.1941,26.1041,25.8656,25.7295,25.4440,25.2428,24.9546,24.6848,24.6220,24.3368,24.1825,24.0107,23.7082,23.5663,23.4522,23.1363,22.6640,22.4331,22.3395,22.1845,22.0283,21.7677,21.4634,21.4028,21.2215,21.0448,20.9763,20.5622,20.5218,20.2168,20.0809,19.8424,19.4482,19.3973,19.1743,18.9198,18.8620,18.7731,18.6389,18.5434,18.3648,18.1729,18.1581,17.9809,17.7279,17.6097,17.5270,17.2864,17.2461,16.9439,16.8004,16.7587,16.6427,16.4199,16.2942,16.2327,16.1173,15.9369,15.8866,15.7821,15.4793,15.3190,15.0945,15.0704,14.9115,14.6400,14.6116,14.5075,14.4341,14.3087,14.1688,14.0411,13.9433,13.7529,13.7112,13.6252,13.3078,13.0731,12.8394,12.3846,12.2193,12.1106,11.7301,11.2446,10.4404,
149.9243,90.9327,77.6378,66.5724,61.7698,57.1218,53.8288,51.6667,50.2892,48.6567,47.3615,45.9211,44.8438,44.7362,42.3722,41.7330,41.1496,40.2226,39.7596,39.3626,38.7269,37.5223,36.9486,36.4779,35.8643,35.4026,34.9214,34.6123,34.2898,34.0053,33.8378,33.1678,32.9511,32.7758,32.3500,32.0024,31.8285,31.2853,31.1033,30.8877,30.6164,30.2366,30.0492,29.8765,29.2735,29.0707,28.8183,28.4372,28.2431,28.1018,27.8479,27.7483,27.0412,26.8749,26.7810,26.5524,26.3838,26.3260,26.0010,25.8381,25.6749,25.4673,25.3241,25.1730,25.0990,24.7294,24.5896,24.2974,24.1779,24.0688,23.8792,23.5947,23.4006,23.2314,22.9730,22.8614,22.7991,22.6691,22.4930,22.2431,22.0502,21.9681,21.9212,21.7741,21.5764,21.4511,21.3078,21.0906,21.0320,20.7851,20.6467,20.6145,20.4409,20.3465,20.0578,19.9816,19.7972,19.7132,19.3518,19.2365,19.0912,18.9721,18.7309,18.6805,18.5494,18.3748,18.1578,18.0844,17.9587,17.6943,17.6547,17.4321,17.2372,17.0514,16.9954,16.8293,16.7899,16.6158,16.4622,16.1962,16.0354,15.8145,15.6795,15.4923,15.0107,14.7522,14.3871,14.3500,
148.4483,86.5842,83.3044,71.3175,69.3664,64.4602,53.4835,49.5956,48.5298,47.9553,45.5138,44.5893,43.9695,42.8570,42.4697,40.4048,39.6032,39.1785,38.2311,37.9804,36.8875,36.3129,35.3675,35.1182,34.6031,33.9306,33.7063,33.1487,32.6516,32.5692,31.5540,31.3408,31.0333,30.8393,30.2223,30.1528,29.7424,29.5794,29.3185,29.0270,28.9502,28.2186,28.0126,27.7246,27.5117,27.2945,27.0784,26.9709,26.5960,26.4704,26.2430,25.7771,25.7373,25.4782,25.2994,25.1147,24.9791,24.7583,24.7236,24.4221,24.3337,24.1048,23.9105,23.8954,23.6630,23.5505,23.4194,22.9977,22.8800,22.6761,22.4350,22.3022,22.2903,22.0963,21.9568,21.7091,21.6029,21.4113,21.3677,21.2218,21.0294,20.7671,20.6520,20.4420,20.2880,20.2043,20.0710,19.9631,19.9062,19.7386,19.6630,19.4964,19.4182,19.1784,19.0506,18.8057,18.7116,18.5133,18.3954,18.1929,18.1699,17.9996,17.9290,17.7141,17.4713,17.3410,17.3026,17.1889,16.9861,16.9324,16.7963,16.7044,16.6308,16.4855,16.3345,15.9354,15.7900,15.7351,15.5709,15.4204,15.3104,15.1029,14.8790,14.8242,14.5000,14.1561,14.0588,13.7863,
147.0986,86.6839,71.8770,61.0098,56.5534,54.7466,52.9542,47.4390,46.9174,46.0176,44.3729,42.1573,40.9305,40.8414,38.8898,38.0707,37.5213,37.2638,36.7146,35.9346,35.5807,34.4912,34.2128,33.9436,33.4103,33.0154,32.4884,32.3064,32.0957,31.5675,31.3689,30.8643,30.5016,30.3032,29.7203,29.7168,29.0913,28.8418,28.6843,28.5111,28.1440,27.9914,27.7507,27.6940,27.2269,26.9054,26.8588,26.6085,26.3424,26.0553,25.9216,25.6873,25.6099,25.2520,25.1335,24.9304,24.7948,24.6097,24.5777,24.4269,24.0649,23.9284,23.7109,23.4294,23.1518,23.1320,22.9030,22.8176,22.6712,22.6130,22.1649,22.0772,21.9897,21.9378,21.7275,21.6595,21.4266,21.2035,21.0481,20.9212,20.8130,20.6450,20.4761,20.3038,20.1702,19.8832,19.7961,19.6563,19.6443,19.4966,19.3257,19.1107,19.0312,18.9586,18.8021,18.6189,18.5759,18.3100,18.0558,17.9764,17.7587,17.5886,17.5292,17.3958,17.1898,17.0259,16.9765,16.6776,16.5405,16.3714,16.2283,16.1748,16.1554,15.9103,15.7617,15.6834,15.4255,15.3480,15.1957,15.1543,14.9573,14.8331,14.5720,14.3516,14.2061,14.1626,13.9755,13.6228,
147.0433,79.4888,73.9499,65.5617,64.2454,59.9328,53.7525,50.7825,48.7480,44.7149,43.6545,43.3254,41.0803,40.8337,39.3119,38.4357,37.4270,36.6874,35.9582,35.3182,35.0312,34.3214,33.6640,33.1184,32.7982,32.0641,31.8383,31.3040,30.9981,30.3868,30.2548,29.7872,29.6739,29.2761,29.0428,28.7437,28.3298,28.2666,28.0303,27.8877,27.6118,27.4757,27.0867,26.7926,26.6675,26.4792,26.3291,26.1676,25.8586,25.7577,25.6015,25.5741,25.1015,24.9612,24.8104,24.6172,24.4662,24.0272,23.8602,23.7362,23.4390,23.3657,23.1430,23.0951,23.0010,22.5605,22.5562,22.3202,22.1944,21.9930,21.9170,21.7042,21.6645,21.3464,21.1787,21.0751,20.7595,20.6516,20.5911,20.5317,20.3634,20.2224,19.9451,19.7886,19.5400,19.4111,19.3733,19.2071,19.1664,19.0975,18.8141,18.6358,18.5011,18.4184,18.2314,18.1759,18.0128,17.9559,17.7909,17.6973,17.4144,17.2082,17.1304,16.9773,16.7710,16.7108,16.5717,16.2756,16.2214,16.1608,16.1120,15.8589,15.7744,15.6467,15.3933,15.2104,15.0492,14.9947,14.8029,14.6825,14.5860,14.4113,14.1227,14.0737,13.9249,13.5096,13.4167,12.6357,
